,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,trial_index,weekId,subjectId,expId,rt,block,top_p,low_p,hi_narr,lo_narr,hi_wide,lo_wide,ticket1_EV,ticket2_EV,difference,choice,EV_chosen,correct,correct_choice,date
15729,16087,19124,34,34,7,nvklurxafybq,lt,2037,block_2,20,80,50,40,96.25,2.5,42,21.25,20.75,1,more,TRUE,ticket1,7/13/2020
15730,16088,19125,36,36,7,nvklurxafybq,lt,4981,block_2,70,30,75,60,144.25,3.75,70.5,102.1,-31.6,1,less,FALSE,ticket2,7/13/2020
15731,16089,19126,38,38,7,nvklurxafybq,lt,3405,block_2,30,70,45,36,86.5,2.25,38.7,27.525,11.175,1,more,TRUE,ticket1,7/13/2020
15732,16090,19127,40,40,7,nvklurxafybq,lt,1764,block_2,80,20,55,44,105.75,2.75,52.8,85.15,-32.35,0,more,TRUE,ticket2,7/13/2020
15733,16091,19128,42,42,7,nvklurxafybq,lt,2830,block_2,60,40,45,36,86.5,2.25,41.4,52.8,-11.4,1,less,FALSE,ticket2,7/13/2020
15734,16092,19129,44,44,7,nvklurxafybq,lt,2827,block_2,40,60,75,60,144.25,3.75,66,59.95,6.05,1,more,TRUE,ticket1,7/13/2020
15735,16093,19130,47,47,7,nvklurxafybq,lt,2142,block_3,10,90,200,160,384.5,10,164,47.45,116.55,1,more,TRUE,ticket1,7/13/2020
15736,16094,19131,49,49,7,nvklurxafybq,lt,2840,block_3,90,10,240,192,461.5,12,235.2,416.55,-181.35,0,more,TRUE,ticket2,7/13/2020
15737,16095,19132,51,51,7,nvklurxafybq,lt,3017,block_3,50,50,190,152,365.5,9.5,171,187.5,-16.5,1,less,FALSE,ticket2,7/13/2020
15738,16096,19133,53,53,7,nvklurxafybq,lt,3082,block_3,80,20,200,160,384.5,10,192,309.6,-117.6,0,more,TRUE,ticket2,7/13/2020
15739,16097,19134,55,55,7,nvklurxafybq,lt,1937,block_3,40,60,180,144,346,9,158.4,143.8,14.6,1,more,TRUE,ticket1,7/13/2020
15740,16098,19135,57,57,7,nvklurxafybq,lt,8315,block_3,60,40,160,128,307.5,8,147.2,187.7,-40.5,1,less,FALSE,ticket2,7/13/2020
15741,16099,19136,59,59,7,nvklurxafybq,lt,7601,block_3,70,30,170,136,327,8.5,159.8,231.45,-71.65,1,less,FALSE,ticket2,7/13/2020
15742,16100,19137,61,61,7,nvklurxafybq,lt,1849,block_3,20,80,220,176,423,11,184.8,93.4,91.4,1,more,TRUE,ticket1,7/13/2020
15743,16101,19138,63,63,7,nvklurxafybq,lt,1825,block_3,100,0,190,152,365.5,9.5,190,365.5,-175.5,0,more,TRUE,ticket2,7/13/2020
15744,16102,19139,65,65,7,nvklurxafybq,lt,1520,block_3,30,70,200,160,384.5,10,172,122.35,49.65,1,more,TRUE,ticket1,7/13/2020
15745,16103,21840,5,5,8,nvklurxafybq,lt,2522,block_1,90,10,1.8,1.44,3.46,0.09,1.764,3.123,-1.359,0,more,TRUE,ticket2,7/13/2020
15746,16104,21841,7,7,8,nvklurxafybq,lt,2996,block_1,60,40,1.8,1.44,3.46,0.09,1.656,2.112,-0.456,1,less,FALSE,ticket2,7/13/2020
15747,16105,21842,9,9,8,nvklurxafybq,lt,4949,block_1,70,30,2,1.6,3.85,0.1,1.88,2.725,-0.845,1,less,FALSE,ticket2,7/13/2020
15748,16106,21843,11,11,8,nvklurxafybq,lt,2124,block_1,30,70,2,1.6,3.85,0.1,1.72,1.225,0.495,1,more,TRUE,ticket1,7/13/2020
15749,16107,21844,13,13,8,nvklurxafybq,lt,1525,block_1,20,80,2.2,1.76,4.23,0.11,1.848,0.934,0.914,1,more,TRUE,ticket1,7/13/2020
15750,16108,21845,15,15,8,nvklurxafybq,lt,1581,block_1,50,50,2,1.6,3.85,0.1,1.8,1.975,-0.175,1,less,FALSE,ticket2,7/13/2020
15751,16109,21846,17,17,8,nvklurxafybq,lt,2022,block_1,40,60,1.4,1.12,2.69,0.07,1.232,1.118,0.114,1,more,TRUE,ticket1,7/13/2020
15752,16110,21847,19,19,8,nvklurxafybq,lt,2948,block_1,10,90,2.2,1.76,4.23,0.11,1.804,0.522,1.282,1,more,TRUE,ticket1,7/13/2020
15753,16111,21848,21,21,8,nvklurxafybq,lt,1941,block_1,80,20,2,1.6,3.85,0.1,1.92,3.1,-1.18,0,more,TRUE,ticket2,7/13/2020
15754,16112,21849,23,23,8,nvklurxafybq,lt,1524,block_1,100,0,1.6,1.28,3.08,0.08,1.6,3.08,-1.48,0,more,TRUE,ticket2,7/13/2020
15755,16113,21850,26,26,8,nvklurxafybq,lt,3308,block_2,50,50,60,48,115.5,3,54,59.25,-5.25,1,less,FALSE,ticket2,7/13/2020
15756,16114,21851,28,28,8,nvklurxafybq,lt,2077,block_2,10,90,65,52,125,3.25,53.3,15.425,37.875,1,more,TRUE,ticket1,7/13/2020
15757,16115,21852,30,30,8,nvklurxafybq,lt,2644,block_2,70,30,55,44,105.75,2.75,51.7,74.85,-23.15,1,less,FALSE,ticket2,7/13/2020
15758,16116,21853,32,32,8,nvklurxafybq,lt,4165,block_2,30,70,55,44,105.75,2.75,47.3,33.65,13.65,1,more,TRUE,ticket1,7/13/2020
15759,16117,21854,34,34,8,nvklurxafybq,lt,3244,block_2,80,20,60,48,115.5,3,57.6,93,-35.4,0,more,TRUE,ticket2,7/13/2020
15760,16118,21855,36,36,8,nvklurxafybq,lt,1628,block_2,20,80,65,52,125,3.25,54.6,27.6,27,1,more,TRUE,ticket1,7/13/2020
15761,16119,21856,38,38,8,nvklurxafybq,lt,2102,block_2,60,40,55,44,105.75,2.75,50.6,64.55,-13.95,1,less,FALSE,ticket2,7/13/2020
15762,16120,21857,40,40,8,nvklurxafybq,lt,2037,block_2,100,0,80,64,153.75,4,80,153.75,-73.75,0,more,TRUE,ticket2,7/13/2020
15763,16121,21858,42,42,8,nvklurxafybq,lt,2389,block_2,90,10,55,44,105.75,2.75,53.9,95.45,-41.55,0,more,TRUE,ticket2,7/13/2020
15764,16122,21859,44,44,8,nvklurxafybq,lt,1637,block_2,40,60,55,44,105.75,2.75,48.4,43.95,4.45,1,more,TRUE,ticket1,7/13/2020
15765,16123,21860,47,47,8,nvklurxafybq,lt,2558,block_3,60,40,240,192,461.5,12,220.8,281.7,-60.9,1,less,FALSE,ticket2,7/13/2020
15766,16124,21861,49,49,8,nvklurxafybq,lt,4495,block_3,80,20,190,152,365.5,9.5,182.4,294.3,-111.9,0,more,TRUE,ticket2,7/13/2020
15767,16125,21862,51,51,8,nvklurxafybq,lt,2321,block_3,40,60,210,168,404,10.5,184.8,167.9,16.9,1,more,TRUE,ticket1,7/13/2020
15768,16126,21864,55,55,8,nvklurxafybq,lt,1729,block_3,20,80,160,128,307.5,8,134.4,67.9,66.5,1,more,TRUE,ticket1,7/13/2020
15769,16127,21865,57,57,8,nvklurxafybq,lt,2184,block_3,30,70,160,128,307.5,8,137.6,97.85,39.75,1,more,TRUE,ticket1,7/13/2020
15770,16128,21866,59,59,8,nvklurxafybq,lt,1865,block_3,10,90,220,176,423,11,180.4,52.2,128.2,1,more,TRUE,ticket1,7/13/2020
15771,16129,21867,61,61,8,nvklurxafybq,lt,1665,block_3,100,0,220,176,423,11,220,423,-203,0,more,TRUE,ticket2,7/13/2020
15772,16130,21868,63,63,8,nvklurxafybq,lt,1777,block_3,50,50,200,160,384.5,10,180,197.25,-17.25,1,less,FALSE,ticket2,7/13/2020
15773,16131,21869,65,65,8,nvklurxafybq,lt,1680,block_3,90,10,200,160,384.5,10,196,347.05,-151.05,0,more,TRUE,ticket2,7/13/2020
15774,16132,24540,5,5,9,nvklurxafybq,lt,4065,block_1,30,70,2.4,1.92,4.62,0.12,2.064,1.47,0.594,1,more,TRUE,ticket1,7/13/2020
15775,16133,24541,7,7,9,nvklurxafybq,lt,2020,block_1,80,20,2.2,1.76,4.23,0.11,2.112,3.406,-1.294,0,more,TRUE,ticket2,7/13/2020
15776,16134,24542,9,9,9,nvklurxafybq,lt,1500,block_1,20,80,2,1.6,3.85,0.1,1.68,0.85,0.83,1,more,TRUE,ticket1,7/13/2020
15777,16135,24543,11,11,9,nvklurxafybq,lt,1709,block_1,50,50,2.2,1.76,4.23,0.11,1.98,2.17,-0.19,1,less,FALSE,ticket2,7/13/2020
15778,16136,24544,13,13,9,nvklurxafybq,lt,1917,block_1,60,40,2.8,2.24,5.38,0.14,2.576,3.284,-0.708,1,less,FALSE,ticket2,7/13/2020
15779,16137,24545,15,15,9,nvklurxafybq,lt,2477,block_1,10,90,2,1.6,3.85,0.1,1.64,0.475,1.165,1,more,TRUE,ticket1,7/13/2020
15780,16138,24546,17,17,9,nvklurxafybq,lt,2750,block_1,40,60,1.6,1.28,3.08,0.08,1.408,1.28,0.128,1,more,TRUE,ticket1,7/13/2020
15781,16139,24547,19,19,9,nvklurxafybq,lt,9157,block_1,70,30,2.4,1.92,4.62,0.12,2.256,3.27,-1.014,1,less,FALSE,ticket2,7/13/2020
15782,16140,24548,21,21,9,nvklurxafybq,lt,2302,block_1,90,10,2,1.6,3.85,0.1,1.96,3.475,-1.515,0,more,TRUE,ticket2,7/13/2020
15783,16141,24549,23,23,9,nvklurxafybq,lt,2206,block_1,100,0,2.2,1.76,4.23,0.11,2.2,4.23,-2.03,0,more,TRUE,ticket2,7/13/2020
15784,16142,24550,26,26,9,nvklurxafybq,lt,6007,block_2,70,30,60,48,115.5,3,56.4,81.75,-25.35,1,less,FALSE,ticket2,7/13/2020
15785,16143,24551,28,28,9,nvklurxafybq,lt,2060,block_2,80,20,70,56,134.5,3.5,67.2,108.3,-41.1,0,more,TRUE,ticket2,7/13/2020
15786,16144,24552,30,30,9,nvklurxafybq,lt,2349,block_2,60,40,55,44,105.75,2.75,50.6,64.55,-13.95,1,less,FALSE,ticket2,7/13/2020
15787,16145,24553,32,32,9,nvklurxafybq,lt,2085,block_2,30,70,75,60,144.25,3.75,64.5,45.9,18.6,1,more,TRUE,ticket1,7/13/2020
15788,16146,24554,34,34,9,nvklurxafybq,lt,1979,block_2,90,10,75,60,144.25,3.75,73.5,130.2,-56.7,0,more,TRUE,ticket2,7/13/2020
15789,16147,24555,36,36,9,nvklurxafybq,lt,2191,block_2,100,0,50,40,96.25,2.5,50,96.25,-46.25,0,more,TRUE,ticket2,7/13/2020
15790,16148,24556,38,38,9,nvklurxafybq,lt,3060,block_2,40,60,75,60,144.25,3.75,66,59.95,6.05,1,more,TRUE,ticket1,7/13/2020
15791,16149,24557,40,40,9,nvklurxafybq,lt,4060,block_2,20,80,75,60,144.25,3.75,63,31.85,31.15,1,more,TRUE,ticket1,7/13/2020
15792,16150,24558,42,42,9,nvklurxafybq,lt,2462,block_2,10,90,60,48,115.5,3,49.2,14.25,34.95,1,more,TRUE,ticket1,7/13/2020
15793,16151,24559,44,44,9,nvklurxafybq,lt,3158,block_2,50,50,65,52,125,3.25,58.5,64.125,-5.625,1,less,FALSE,ticket2,7/13/2020
15794,16152,24560,47,47,9,nvklurxafybq,lt,3949,block_3,50,50,200,160,384.5,10,180,197.25,-17.25,1,less,FALSE,ticket2,7/13/2020
15795,16153,24561,49,49,9,nvklurxafybq,lt,2320,block_3,10,90,200,160,384.5,10,164,47.45,116.55,1,more,TRUE,ticket1,7/13/2020
15796,16154,24562,51,51,9,nvklurxafybq,lt,3697,block_3,20,80,210,168,404,10.5,176.4,89.2,87.2,1,more,TRUE,ticket1,7/13/2020
15797,16155,24563,53,53,9,nvklurxafybq,lt,2498,block_3,100,0,210,168,404,10.5,210,404,-194,0,more,TRUE,ticket2,7/13/2020
15798,16156,24564,55,55,9,nvklurxafybq,lt,2513,block_3,30,70,210,168,404,10.5,180.6,128.55,52.05,1,more,TRUE,ticket1,7/13/2020
15799,16157,24565,57,57,9,nvklurxafybq,lt,2408,block_3,90,10,200,160,384.5,10,196,347.05,-151.05,0,more,TRUE,ticket2,7/13/2020
15800,16158,24566,59,59,9,nvklurxafybq,lt,2362,block_3,70,30,250,200,481,12.5,235,340.45,-105.45,1,less,FALSE,ticket2,7/13/2020
15801,16159,24567,61,61,9,nvklurxafybq,lt,3977,block_3,40,60,230,184,442.5,11.5,202.4,183.9,18.5,1,more,TRUE,ticket1,7/13/2020
15802,16160,24568,63,63,9,nvklurxafybq,lt,2537,block_3,60,40,170,136,327,8.5,156.4,199.6,-43.2,1,less,FALSE,ticket2,7/13/2020
15803,16161,24569,65,65,9,nvklurxafybq,lt,8138,block_3,80,20,210,168,404,10.5,201.6,325.3,-123.7,0,more,TRUE,ticket2,7/13/2020
15804,16162,27210,5,5,10,nvklurxafybq,lt,3626,block_1,40,60,1.6,1.28,3.08,0.08,1.408,1.28,0.128,1,more,TRUE,ticket1,7/13/2020
15805,16163,27211,7,7,10,nvklurxafybq,lt,2132,block_1,20,80,2.8,2.24,5.38,0.14,2.352,1.188,1.164,1,more,TRUE,ticket1,7/13/2020
15806,16164,27212,9,9,10,nvklurxafybq,lt,1926,block_1,60,40,2,1.6,3.85,0.1,1.84,2.35,-0.51,1,less,FALSE,ticket2,7/13/2020
15807,16165,27213,11,11,10,nvklurxafybq,lt,5493,block_1,70,30,2,1.6,3.85,0.1,1.88,2.725,-0.845,0,more,TRUE,ticket2,7/13/2020
15808,16166,27214,13,13,10,nvklurxafybq,lt,1789,block_1,100,0,2.4,1.92,4.62,0.12,2.4,4.62,-2.22,0,more,TRUE,ticket2,7/13/2020
15809,16167,27215,15,15,10,nvklurxafybq,lt,2733,block_1,90,10,3,2.4,5.77,0.15,2.94,5.208,-2.268,0,more,TRUE,ticket2,7/13/2020
15810,16168,27216,17,17,10,nvklurxafybq,lt,2261,block_1,10,90,1.8,1.44,3.46,0.09,1.476,0.427,1.049,1,more,TRUE,ticket1,7/13/2020
15811,16169,27217,19,19,10,nvklurxafybq,lt,4869,block_1,80,20,1.2,0.96,2.31,0.06,1.152,1.86,-0.708,0,more,TRUE,ticket2,7/13/2020
15812,16170,27218,21,21,10,nvklurxafybq,lt,2020,block_1,30,70,2.2,1.76,4.23,0.11,1.892,1.346,0.546,1,more,TRUE,ticket1,7/13/2020
15813,16171,27219,23,23,10,nvklurxafybq,lt,3598,block_1,50,50,2,1.6,3.85,0.1,1.8,1.975,-0.175,1,less,FALSE,ticket2,7/13/2020
15814,16172,27220,26,26,10,nvklurxafybq,lt,8630,block_2,60,40,50,40,96.25,2.5,46,58.75,-12.75,1,less,FALSE,ticket2,7/13/2020
15815,16173,27221,28,28,10,nvklurxafybq,lt,1580,block_2,100,0,55,44,105.75,2.75,55,105.75,-50.75,0,more,TRUE,ticket2,7/13/2020
15816,16174,27222,30,30,10,nvklurxafybq,lt,2957,block_2,40,60,45,36,86.5,2.25,39.6,35.95,3.65,1,more,TRUE,ticket1,7/13/2020
15817,16175,27223,32,32,10,nvklurxafybq,lt,2485,block_2,80,20,60,48,115.5,3,57.6,93,-35.4,0,more,TRUE,ticket2,7/13/2020
15818,16176,27224,34,34,10,nvklurxafybq,lt,5479,block_2,70,30,75,60,144.25,3.75,70.5,102.1,-31.6,1,less,FALSE,ticket2,7/13/2020
15819,16177,27225,36,36,10,nvklurxafybq,lt,3053,block_2,30,70,55,44,105.75,2.75,47.3,33.65,13.65,1,more,TRUE,ticket1,7/13/2020
15820,16178,27226,38,38,10,nvklurxafybq,lt,2069,block_2,90,10,55,44,105.75,2.75,53.9,95.45,-41.55,0,more,TRUE,ticket2,7/13/2020
15821,16179,27227,40,40,10,nvklurxafybq,lt,1733,block_2,10,90,60,48,115.5,3,49.2,14.25,34.95,1,more,TRUE,ticket1,7/13/2020
15822,16180,27228,42,42,10,nvklurxafybq,lt,2445,block_2,50,50,55,44,105.75,2.75,49.5,54.25,-4.75,1,less,FALSE,ticket2,7/13/2020
15823,16181,27229,44,44,10,nvklurxafybq,lt,2316,block_2,20,80,55,44,105.75,2.75,46.2,23.35,22.85,1,more,TRUE,ticket1,7/13/2020
15824,16182,27230,47,47,10,nvklurxafybq,lt,4133,block_3,50,50,160,128,307.5,8,144,157.75,-13.75,1,less,FALSE,ticket2,7/13/2020
15825,16183,27231,49,49,10,nvklurxafybq,lt,1777,block_3,10,90,230,184,442.5,11.5,188.6,54.6,134,1,more,TRUE,ticket1,7/13/2020
15826,16184,27233,53,53,10,nvklurxafybq,lt,1969,block_3,90,10,210,168,404,10.5,205.8,364.65,-158.85,0,more,TRUE,ticket2,7/13/2020
15827,16185,27234,55,55,10,nvklurxafybq,lt,3425,block_3,60,40,200,160,384.5,10,184,234.7,-50.7,1,less,FALSE,ticket2,7/13/2020
15828,16186,27235,57,57,10,nvklurxafybq,lt,1778,block_3,30,70,170,136,327,8.5,146.2,104.05,42.15,1,more,TRUE,ticket1,7/13/2020
15829,16187,27236,59,59,10,nvklurxafybq,lt,1937,block_3,100,0,170,136,327,8.5,170,327,-157,0,more,TRUE,ticket2,7/13/2020
15830,16188,27237,61,61,10,nvklurxafybq,lt,1730,block_3,80,20,180,144,346,9,172.8,278.6,-105.8,0,more,TRUE,ticket2,7/13/2020
15831,16189,27238,63,63,10,nvklurxafybq,lt,1512,block_3,40,60,180,144,346,9,158.4,143.8,14.6,1,more,TRUE,ticket1,7/13/2020
15832,16190,27239,65,65,10,nvklurxafybq,lt,1978,block_3,20,80,170,136,327,8.5,142.8,72.2,70.6,1,more,TRUE,ticket1,7/13/2020
15833,16191,29880,5,5,11,nvklurxafybq,lt,2491,block_1,100,0,1.6,1.28,3.08,0.08,1.6,3.08,-1.48,0,more,TRUE,ticket2,7/13/2020
15834,16192,29881,7,7,11,nvklurxafybq,lt,1508,block_1,90,10,1.8,1.44,3.46,0.09,1.764,3.123,-1.359,0,more,TRUE,ticket2,7/13/2020
15835,16193,29882,9,9,11,nvklurxafybq,lt,1725,block_1,20,80,2.2,1.76,4.23,0.11,1.848,0.934,0.914,1,more,TRUE,ticket1,7/13/2020
15836,16194,29883,11,11,11,nvklurxafybq,lt,1550,block_1,80,20,2.8,2.24,5.38,0.14,2.688,4.332,-1.644,0,more,TRUE,ticket2,7/13/2020
15837,16195,29884,13,13,11,nvklurxafybq,lt,1869,block_1,40,60,2,1.6,3.85,0.1,1.76,1.6,0.16,1,more,TRUE,ticket1,7/13/2020
15838,16196,29885,15,15,11,nvklurxafybq,lt,2454,block_1,30,70,1.8,1.44,3.46,0.09,1.548,1.101,0.447,1,more,TRUE,ticket1,7/13/2020
15839,16197,29886,17,17,11,nvklurxafybq,lt,2397,block_1,70,30,2.8,2.24,5.38,0.14,2.632,3.808,-1.176,1,less,FALSE,ticket2,7/13/2020
15840,16198,29887,19,19,11,nvklurxafybq,lt,2437,block_1,50,50,1.4,1.12,2.69,0.07,1.26,1.38,-0.12,1,less,FALSE,ticket2,7/13/2020
15841,16199,29888,21,21,11,nvklurxafybq,lt,1845,block_1,10,90,2.2,1.76,4.23,0.11,1.804,0.522,1.282,1,more,TRUE,ticket1,7/13/2020
15842,16200,29889,23,23,11,nvklurxafybq,lt,1707,block_1,60,40,2.6,2.08,5,0.13,2.392,3.052,-0.66,1,less,FALSE,ticket2,7/13/2020
15843,16201,29890,26,26,11,nvklurxafybq,lt,1701,block_2,30,70,70,56,134.5,3.5,60.2,42.8,17.4,1,more,TRUE,ticket1,7/13/2020
15844,16202,29891,28,28,11,nvklurxafybq,lt,1741,block_2,50,50,50,40,96.25,2.5,45,49.375,-4.375,1,less,FALSE,ticket2,7/13/2020
15845,16203,29892,30,30,11,nvklurxafybq,lt,1981,block_2,40,60,70,56,134.5,3.5,61.6,55.9,5.7,1,more,TRUE,ticket1,7/13/2020
15846,16204,29893,32,32,11,nvklurxafybq,lt,1654,block_2,70,30,55,44,105.75,2.75,51.7,74.85,-23.15,1,less,FALSE,ticket2,7/13/2020
15847,16205,29894,34,34,11,nvklurxafybq,lt,1950,block_2,20,80,65,52,125,3.25,54.6,27.6,27,1,more,TRUE,ticket1,7/13/2020
15848,16206,29895,36,36,11,nvklurxafybq,lt,1613,block_2,100,0,50,40,96.25,2.5,50,96.25,-46.25,0,more,TRUE,ticket2,7/13/2020
15849,16207,29896,38,38,11,nvklurxafybq,lt,1701,block_2,10,90,65,52,125,3.25,53.3,15.425,37.875,1,more,TRUE,ticket1,7/13/2020
15850,16208,29897,40,40,11,nvklurxafybq,lt,1909,block_2,80,20,70,56,134.5,3.5,67.2,108.3,-41.1,0,more,TRUE,ticket2,7/13/2020
15851,16209,29898,42,42,11,nvklurxafybq,lt,1925,block_2,90,10,65,52,125,3.25,63.7,112.825,-49.125,0,more,TRUE,ticket2,7/13/2020
15852,16210,29899,44,44,11,nvklurxafybq,lt,1837,block_2,60,40,65,52,125,3.25,59.8,76.3,-16.5,1,less,FALSE,ticket2,7/13/2020
15853,16211,29900,47,47,11,nvklurxafybq,lt,2349,block_3,40,60,160,128,307.5,8,140.8,127.8,13,1,more,TRUE,ticket1,7/13/2020
15854,16212,29901,49,49,11,nvklurxafybq,lt,1785,block_3,30,70,200,160,384.5,10,172,122.35,49.65,1,more,TRUE,ticket1,7/13/2020
15855,16213,29902,51,51,11,nvklurxafybq,lt,2041,block_3,10,90,210,168,404,10.5,172.2,49.85,122.35,1,more,TRUE,ticket1,7/13/2020
15856,16214,29903,53,53,11,nvklurxafybq,lt,1833,block_3,60,40,190,152,365.5,9.5,174.8,223.1,-48.3,1,less,FALSE,ticket2,7/13/2020
15857,16215,29904,55,55,11,nvklurxafybq,lt,2681,block_3,50,50,190,152,365.5,9.5,171,187.5,-16.5,1,less,FALSE,ticket2,7/13/2020
15858,16216,29905,57,57,11,nvklurxafybq,lt,1696,block_3,100,0,220,176,423,11,220,423,-203,0,more,TRUE,ticket2,7/13/2020
15859,16217,29906,59,59,11,nvklurxafybq,lt,3658,block_3,70,30,190,152,365.5,9.5,178.6,258.7,-80.1,1,less,FALSE,ticket2,7/13/2020
15860,16218,29907,61,61,11,nvklurxafybq,lt,2040,block_3,90,10,190,152,365.5,9.5,186.2,329.9,-143.7,0,more,TRUE,ticket2,7/13/2020
15861,16219,29908,63,63,11,nvklurxafybq,lt,2123,block_3,80,20,190,152,365.5,9.5,182.4,294.3,-111.9,0,more,TRUE,ticket2,7/13/2020
15862,16220,29909,65,65,11,nvklurxafybq,lt,1800,block_3,20,80,190,152,365.5,9.5,159.6,80.7,78.9,1,more,TRUE,ticket1,7/13/2020
15863,16221,32520,5,5,12,nvklurxafybq,lt,2273,block_1,80,20,1.8,1.44,3.46,0.09,1.728,2.786,-1.058,0,more,TRUE,ticket2,7/13/2020
15864,16222,32521,7,7,12,nvklurxafybq,lt,1579,block_1,90,10,2,1.6,3.85,0.1,1.96,3.475,-1.515,0,more,TRUE,ticket2,7/13/2020
15865,16223,32522,9,9,12,nvklurxafybq,lt,1612,block_1,10,90,2.2,1.76,4.23,0.11,1.804,0.522,1.282,1,more,TRUE,ticket1,7/13/2020
15866,16224,32523,11,11,12,nvklurxafybq,lt,1670,block_1,40,60,2,1.6,3.85,0.1,1.76,1.6,0.16,1,more,TRUE,ticket1,7/13/2020
15867,16225,32524,13,13,12,nvklurxafybq,lt,1524,block_1,20,80,2,1.6,3.85,0.1,1.68,0.85,0.83,1,more,TRUE,ticket1,7/13/2020
15868,16226,32525,15,15,12,nvklurxafybq,lt,1775,block_1,50,50,2,1.6,3.85,0.1,1.8,1.975,-0.175,1,less,FALSE,ticket2,7/13/2020
15869,16227,32526,17,17,12,nvklurxafybq,lt,1726,block_1,100,0,1.6,1.28,3.08,0.08,1.6,3.08,-1.48,0,more,TRUE,ticket2,7/13/2020
15870,16228,32527,19,19,12,nvklurxafybq,lt,2950,block_1,60,40,2,1.6,3.85,0.1,1.84,2.35,-0.51,1,less,FALSE,ticket2,7/13/2020
15871,16229,32528,21,21,12,nvklurxafybq,lt,2430,block_1,30,70,2.2,1.76,4.23,0.11,1.892,1.346,0.546,1,more,TRUE,ticket1,7/13/2020
15872,16230,32529,23,23,12,nvklurxafybq,lt,3404,block_1,70,30,2,1.6,3.85,0.1,1.88,2.725,-0.845,1,less,FALSE,ticket2,7/13/2020
15873,16231,32530,26,26,12,nvklurxafybq,lt,4126,block_2,50,50,60,48,115.5,3,54,59.25,-5.25,1,less,FALSE,ticket2,7/13/2020
15874,16232,32531,28,28,12,nvklurxafybq,lt,1596,block_2,100,0,35,28,67.25,1.75,35,67.25,-32.25,0,more,TRUE,ticket2,7/13/2020
15875,16233,32532,30,30,12,nvklurxafybq,lt,2525,block_2,30,70,75,60,144.25,3.75,64.5,45.9,18.6,1,more,TRUE,ticket1,7/13/2020
15876,16234,32533,32,32,12,nvklurxafybq,lt,2006,block_2,90,10,60,48,115.5,3,58.8,104.25,-45.45,0,more,TRUE,ticket2,7/13/2020
15877,16235,32534,34,34,12,nvklurxafybq,lt,2197,block_2,80,20,55,44,105.75,2.75,52.8,85.15,-32.35,0,more,TRUE,ticket2,7/13/2020
15878,16236,32535,36,36,12,nvklurxafybq,lt,1581,block_2,20,80,60,48,115.5,3,50.4,25.5,24.9,1,more,TRUE,ticket1,7/13/2020
15879,16237,32536,38,38,12,nvklurxafybq,lt,1852,block_2,60,40,65,52,125,3.25,59.8,76.3,-16.5,1,less,FALSE,ticket2,7/13/2020
15880,16238,32537,40,40,12,nvklurxafybq,lt,1693,block_2,40,60,55,44,105.75,2.75,48.4,43.95,4.45,1,more,TRUE,ticket1,7/13/2020
15881,16239,32538,42,42,12,nvklurxafybq,lt,4509,block_2,70,30,70,56,134.5,3.5,65.8,95.2,-29.4,1,less,FALSE,ticket2,7/13/2020
15882,16240,32539,44,44,12,nvklurxafybq,lt,1500,block_2,10,90,45,36,86.5,2.25,36.9,10.675,26.225,1,more,TRUE,ticket1,7/13/2020
15883,16241,32540,47,47,12,nvklurxafybq,lt,1909,block_3,100,0,210,168,404,10.5,210,404,-194,0,more,TRUE,ticket2,7/13/2020
15884,16242,32541,49,49,12,nvklurxafybq,lt,1553,block_3,30,70,200,160,384.5,10,172,122.35,49.65,1,more,TRUE,ticket1,7/13/2020
15885,16243,32542,51,51,12,nvklurxafybq,lt,1762,block_3,90,10,200,160,384.5,10,196,347.05,-151.05,0,more,TRUE,ticket2,7/13/2020
15886,16244,32543,53,53,12,nvklurxafybq,lt,1527,block_3,60,40,210,168,404,10.5,193.2,246.6,-53.4,1,less,FALSE,ticket2,7/13/2020
15887,16245,32544,55,55,12,nvklurxafybq,lt,3841,block_3,20,80,190,152,365.5,9.5,159.6,80.7,78.9,1,more,TRUE,ticket1,7/13/2020
15888,16246,32545,57,57,12,nvklurxafybq,lt,2481,block_3,40,60,210,168,404,10.5,184.8,167.9,16.9,1,more,TRUE,ticket1,7/13/2020
15889,16247,32546,59,59,12,nvklurxafybq,lt,1930,block_3,70,30,220,176,423,11,206.8,299.4,-92.6,1,less,FALSE,ticket2,7/13/2020
15890,16248,32547,61,61,12,nvklurxafybq,lt,2410,block_3,10,90,140,112,269,7,114.8,33.2,81.6,1,more,TRUE,ticket1,7/13/2020
15891,16249,32548,63,63,12,nvklurxafybq,lt,2689,block_3,50,50,230,184,442.5,11.5,207,227,-20,1,less,FALSE,ticket2,7/13/2020
15892,16250,32549,65,65,12,nvklurxafybq,lt,2449,block_3,80,20,220,176,423,11,211.2,340.6,-129.4,0,more,TRUE,ticket2,7/13/2020
15893,16251,1770,8,8,1,nxuvftywuuhc,lt,9580,block_1,20,80,2.4,1.92,4.62,0.12,168,84.9,83.1,1,more,TRUE,ticket1,7/13/2020
15894,16252,1771,10,10,1,nxuvftywuuhc,lt,4577,block_1,70,30,1.4,1.12,2.69,0.07,206.8,299.4,-92.6,1,less,FALSE,ticket2,7/13/2020
