,Unnamed: 0,Unnamed: 0.1,trial_index,weekId,subjectId,expId,rt,small_amount,large_amount,later_delay,choice,date
7985,25927,19,19,11,jliwrffkulzt,itc,1128.0,5.0,30.0,122.0,1,07/13/2020
7986,25928,21,21,11,jliwrffkulzt,itc,1943.0,78.0,80.0,64.0,1,07/13/2020
7987,25929,23,23,11,jliwrffkulzt,itc,3576.0,77.0,80.0,39.0,1,07/13/2020
7988,25930,25,25,11,jliwrffkulzt,itc,1310.0,30.0,60.0,10.0,1,07/13/2020
7989,25931,27,27,11,jliwrffkulzt,itc,1471.0,50.0,60.0,80.0,1,07/13/2020
7990,25932,29,29,11,jliwrffkulzt,itc,2462.0,46.0,50.0,87.0,0,07/13/2020
7991,25933,31,31,11,jliwrffkulzt,itc,1375.0,40.0,80.0,10.0,1,07/13/2020
7992,25934,33,33,11,jliwrffkulzt,itc,1048.0,46.0,85.0,53.0,1,07/13/2020
7993,25935,35,35,11,jliwrffkulzt,itc,1313.0,10.0,25.0,15.0,1,07/13/2020
7994,25936,37,37,11,jliwrffkulzt,itc,1752.0,29.0,30.0,215.0,0,07/13/2020
7995,25937,39,39,11,jliwrffkulzt,itc,1472.0,52.0,55.0,144.0,0,07/13/2020
7996,25938,41,41,11,jliwrffkulzt,itc,1133.0,8.0,50.0,128.0,1,07/13/2020
7997,25939,43,43,11,jliwrffkulzt,itc,2064.0,82.0,85.0,229.0,0,07/13/2020
7998,25940,45,45,11,jliwrffkulzt,itc,1753.0,10.0,35.0,10.0,1,07/13/2020
7999,25941,47,47,11,jliwrffkulzt,itc,1972.0,60.0,75.0,100.0,1,07/13/2020
8000,25942,49,49,11,jliwrffkulzt,itc,2078.0,20.0,25.0,100.0,0,07/13/2020
8001,25943,51,51,11,jliwrffkulzt,itc,1264.0,34.0,85.0,250.0,1,07/13/2020
8002,25944,53,53,11,jliwrffkulzt,itc,5031.0,29.0,30.0,86.0,0,07/13/2020
8003,25945,55,55,11,jliwrffkulzt,itc,1806.0,12.0,75.0,128.0,1,07/13/2020
8004,25946,57,57,11,jliwrffkulzt,itc,2974.0,31.0,55.0,129.0,1,07/13/2020
8005,28215,5,5,12,jliwrffkulzt,itc,3072.0,54.0,55.0,116.0,0,07/13/2020
8006,28216,7,7,12,jliwrffkulzt,itc,1365.0,25.0,75.0,8.0,1,07/13/2020
8007,28217,9,9,12,jliwrffkulzt,itc,1031.0,32.0,75.0,84.0,1,07/13/2020
8008,28218,11,11,12,jliwrffkulzt,itc,1428.0,50.0,55.0,40.0,0,07/13/2020
8009,28219,13,13,12,jliwrffkulzt,itc,1188.0,4.0,25.0,128.0,1,07/13/2020
8010,28220,15,15,12,jliwrffkulzt,itc,1398.0,32.0,35.0,234.0,1,07/13/2020
8011,28221,17,17,12,jliwrffkulzt,itc,1334.0,14.0,25.0,131.0,1,07/13/2020
8012,28222,19,19,12,jliwrffkulzt,itc,1112.0,39.0,50.0,47.0,1,07/13/2020
8013,28223,21,21,12,jliwrffkulzt,itc,1271.0,8.0,50.0,128.0,1,07/13/2020
8014,28224,23,23,12,jliwrffkulzt,itc,1062.0,64.0,80.0,100.0,1,07/13/2020
8015,28225,25,25,12,jliwrffkulzt,itc,1359.0,24.0,25.0,260.0,0,07/13/2020
8016,28226,27,27,12,jliwrffkulzt,itc,2049.0,82.0,85.0,229.0,0,07/13/2020
8017,28227,29,29,12,jliwrffkulzt,itc,2311.0,25.0,30.0,80.0,1,07/13/2020
8018,28228,31,31,12,jliwrffkulzt,itc,2297.0,50.0,55.0,100.0,0,07/13/2020
8019,28229,33,33,12,jliwrffkulzt,itc,1374.0,54.0,85.0,14.0,1,07/13/2020
8020,28230,35,35,12,jliwrffkulzt,itc,2023.0,58.0,60.0,86.0,0,07/13/2020
8021,28231,37,37,12,jliwrffkulzt,itc,1233.0,40.0,80.0,10.0,1,07/13/2020
8022,28232,39,39,12,jliwrffkulzt,itc,1176.0,11.0,30.0,108.0,1,07/13/2020
8023,28233,41,41,12,jliwrffkulzt,itc,1072.0,43.0,75.0,124.0,1,07/13/2020
8024,28234,43,43,12,jliwrffkulzt,itc,1072.0,20.0,60.0,125.0,1,07/13/2020
8025,28235,45,45,12,jliwrffkulzt,itc,1704.0,78.0,80.0,64.0,0,07/13/2020
8026,28236,47,47,12,jliwrffkulzt,itc,1312.0,10.0,50.0,16.0,1,07/13/2020
8027,28237,49,49,12,jliwrffkulzt,itc,1305.0,79.0,85.0,76.0,1,07/13/2020
8028,28238,51,51,12,jliwrffkulzt,itc,1848.0,14.0,35.0,15.0,1,07/13/2020
8029,28239,53,53,12,jliwrffkulzt,itc,1496.0,30.0,60.0,10.0,1,07/13/2020
8030,28240,55,55,12,jliwrffkulzt,itc,1350.0,31.0,35.0,129.0,0,07/13/2020
8031,28241,57,57,12,jliwrffkulzt,itc,1085.0,10.0,30.0,8.0,1,07/13/2020
8354,784,7,7,1,jugjgnyeexjs,itc,3814.0,34.0,80.0,33.0,1,07/13/2020
8355,785,9,9,1,jugjgnyeexjs,itc,3530.0,52.0,55.0,144.0,0,07/13/2020
8356,786,11,11,1,jugjgnyeexjs,itc,3184.0,10.0,35.0,10.0,1,07/13/2020
8357,787,13,13,1,jugjgnyeexjs,itc,2908.0,10.0,25.0,15.0,1,07/13/2020
8358,788,15,15,1,jugjgnyeexjs,itc,1897.0,50.0,85.0,7.0,1,07/13/2020
8359,789,17,17,1,jugjgnyeexjs,itc,3656.0,20.0,60.0,8.0,1,07/13/2020
8360,790,19,19,1,jugjgnyeexjs,itc,1502.0,78.0,80.0,64.0,0,07/13/2020
8361,791,21,21,1,jugjgnyeexjs,itc,2165.0,13.0,30.0,218.0,0,07/13/2020
8362,792,23,23,1,jugjgnyeexjs,itc,2818.0,77.0,80.0,39.0,0,07/13/2020
8363,793,25,25,1,jugjgnyeexjs,itc,6406.0,39.0,50.0,47.0,0,07/13/2020
8364,794,27,27,1,jugjgnyeexjs,itc,2404.0,32.0,35.0,234.0,0,07/13/2020
8365,795,29,29,1,jugjgnyeexjs,itc,2594.0,24.0,25.0,260.0,0,07/13/2020
8366,797,33,33,1,jugjgnyeexjs,itc,1834.0,73.0,75.0,171.0,0,07/13/2020
8367,798,35,35,1,jugjgnyeexjs,itc,1710.0,25.0,75.0,8.0,1,07/13/2020
8368,799,37,37,1,jugjgnyeexjs,itc,1856.0,80.0,85.0,25.0,0,07/13/2020
8369,800,39,39,1,jugjgnyeexjs,itc,6233.0,28.0,35.0,100.0,0,07/13/2020
8370,801,41,41,1,jugjgnyeexjs,itc,9019.0,25.0,55.0,75.0,1,07/13/2020
8371,802,43,43,1,jugjgnyeexjs,itc,2565.0,49.0,50.0,127.0,0,07/13/2020
8372,803,45,45,1,jugjgnyeexjs,itc,9006.0,34.0,85.0,250.0,0,07/13/2020
8373,804,47,47,1,jugjgnyeexjs,itc,1677.0,27.0,30.0,111.0,0,07/13/2020
8374,805,49,49,1,jugjgnyeexjs,itc,4793.0,40.0,50.0,100.0,0,07/13/2020
8375,806,51,51,1,jugjgnyeexjs,itc,6159.0,32.0,75.0,84.0,1,07/13/2020
8376,807,53,53,1,jugjgnyeexjs,itc,1588.0,59.0,60.0,17.0,0,07/13/2020
8377,808,55,55,1,jugjgnyeexjs,itc,1804.0,30.0,60.0,10.0,1,07/13/2020
8378,809,57,57,1,jugjgnyeexjs,itc,6161.0,6.0,25.0,198.0,0,07/13/2020
8379,3591,5,5,2,jugjgnyeexjs,itc,7108.0,20.0,60.0,125.0,1,07/13/2020
8380,3592,7,7,2,jugjgnyeexjs,itc,2009.0,20.0,25.0,100.0,0,07/13/2020
8381,3593,9,9,2,jugjgnyeexjs,itc,4353.0,10.0,35.0,10.0,1,07/13/2020
8382,3594,11,11,2,jugjgnyeexjs,itc,4633.0,11.0,30.0,108.0,1,07/13/2020
8383,3595,13,13,2,jugjgnyeexjs,itc,1774.0,50.0,60.0,80.0,0,07/13/2020
8384,3596,15,15,2,jugjgnyeexjs,itc,1656.0,10.0,25.0,15.0,1,07/13/2020
8385,3597,17,17,2,jugjgnyeexjs,itc,2590.0,29.0,30.0,86.0,0,07/13/2020
8386,3598,19,19,2,jugjgnyeexjs,itc,3931.0,12.0,75.0,128.0,1,07/13/2020
8387,3599,21,21,2,jugjgnyeexjs,itc,2242.0,69.0,75.0,87.0,0,07/13/2020
8388,3600,23,23,2,jugjgnyeexjs,itc,3168.0,50.0,80.0,100.0,1,07/13/2020
8389,3601,25,25,2,jugjgnyeexjs,itc,1681.0,20.0,85.0,13.0,1,07/13/2020
8390,3602,27,27,2,jugjgnyeexjs,itc,1677.0,54.0,55.0,116.0,0,07/13/2020
8391,3603,29,29,2,jugjgnyeexjs,itc,1876.0,20.0,55.0,7.0,1,07/13/2020
8392,3604,31,31,2,jugjgnyeexjs,itc,4021.0,33.0,80.0,89.0,1,07/13/2020
8393,3605,33,33,2,jugjgnyeexjs,itc,5621.0,4.0,25.0,128.0,1,07/13/2020
8394,3606,35,35,2,jugjgnyeexjs,itc,2182.0,27.0,30.0,111.0,0,07/13/2020
8395,3607,37,37,2,jugjgnyeexjs,itc,1442.0,34.0,35.0,183.0,0,07/13/2020
8396,3608,39,39,2,jugjgnyeexjs,itc,2321.0,80.0,85.0,25.0,0,07/13/2020
8397,3609,41,41,2,jugjgnyeexjs,itc,2899.0,72.0,75.0,104.0,0,07/13/2020
8398,3610,43,43,2,jugjgnyeexjs,itc,4921.0,46.0,50.0,87.0,0,07/13/2020
8399,3611,45,45,2,jugjgnyeexjs,itc,2778.0,31.0,55.0,129.0,1,07/13/2020
8400,3612,47,47,2,jugjgnyeexjs,itc,1690.0,82.0,85.0,229.0,0,07/13/2020
8401,3613,49,49,2,jugjgnyeexjs,itc,3308.0,25.0,50.0,10.0,1,07/13/2020
8402,3614,51,51,2,jugjgnyeexjs,itc,1676.0,40.0,80.0,10.0,1,07/13/2020
8403,3615,53,53,2,jugjgnyeexjs,itc,2280.0,10.0,60.0,122.0,1,07/13/2020
8404,3617,57,57,2,jugjgnyeexjs,itc,1313.0,49.0,50.0,51.0,0,07/13/2020
8405,6318,5,5,3,jugjgnyeexjs,itc,3270.0,24.0,25.0,260.0,0,07/13/2020
8406,6319,7,7,3,jugjgnyeexjs,itc,3321.0,25.0,55.0,12.0,1,07/13/2020
8407,6320,9,9,3,jugjgnyeexjs,itc,3869.0,13.0,30.0,218.0,0,07/13/2020
8408,6321,11,11,3,jugjgnyeexjs,itc,6784.0,5.0,55.0,244.0,0,07/13/2020
8409,6322,13,13,3,jugjgnyeexjs,itc,3282.0,19.0,50.0,102.0,0,07/13/2020
8410,6323,15,15,3,jugjgnyeexjs,itc,1983.0,20.0,60.0,8.0,1,07/13/2020
8411,6324,17,17,3,jugjgnyeexjs,itc,2069.0,20.0,85.0,13.0,1,07/13/2020
8412,6325,19,19,3,jugjgnyeexjs,itc,1734.0,30.0,75.0,15.0,1,07/13/2020
8413,6326,21,21,3,jugjgnyeexjs,itc,2378.0,15.0,30.0,10.0,1,07/13/2020
8414,6327,23,23,3,jugjgnyeexjs,itc,4262.0,50.0,80.0,100.0,0,07/13/2020
8415,6328,25,25,3,jugjgnyeexjs,itc,1959.0,31.0,35.0,129.0,0,07/13/2020
8416,6329,27,27,3,jugjgnyeexjs,itc,4985.0,53.0,60.0,22.0,0,07/13/2020
8417,6330,29,29,3,jugjgnyeexjs,itc,1942.0,5.0,25.0,16.0,1,07/13/2020
8418,6331,31,31,3,jugjgnyeexjs,itc,2097.0,73.0,75.0,171.0,0,07/13/2020
8419,6332,33,33,3,jugjgnyeexjs,itc,2251.0,29.0,30.0,86.0,0,07/13/2020
8420,6333,35,35,3,jugjgnyeexjs,itc,2180.0,59.0,60.0,17.0,0,07/13/2020
8421,6334,37,37,3,jugjgnyeexjs,itc,2530.0,28.0,35.0,100.0,0,07/13/2020
8422,6335,39,39,3,jugjgnyeexjs,itc,1767.0,64.0,80.0,100.0,0,07/13/2020
8423,6336,41,41,3,jugjgnyeexjs,itc,2737.0,49.0,50.0,127.0,0,07/13/2020
8424,6337,43,43,3,jugjgnyeexjs,itc,4186.0,25.0,35.0,25.0,0,07/13/2020
8425,6338,45,45,3,jugjgnyeexjs,itc,2437.0,79.0,85.0,76.0,0,07/13/2020
8426,6339,47,47,3,jugjgnyeexjs,itc,5754.0,12.0,75.0,128.0,1,07/13/2020
8427,6340,49,49,3,jugjgnyeexjs,itc,2125.0,49.0,50.0,51.0,0,07/13/2020
8428,6341,51,51,3,jugjgnyeexjs,itc,1706.0,4.0,25.0,128.0,0,07/13/2020
8429,6342,53,53,3,jugjgnyeexjs,itc,1733.0,50.0,55.0,40.0,0,07/13/2020
8430,6343,55,55,3,jugjgnyeexjs,itc,3124.0,79.0,85.0,190.0,0,07/13/2020
8431,6344,57,57,3,jugjgnyeexjs,itc,3579.0,33.0,80.0,89.0,0,07/13/2020
8432,8910,5,5,4,jugjgnyeexjs,itc,4844.0,34.0,80.0,33.0,1,07/13/2020
8433,8911,7,7,4,jugjgnyeexjs,itc,2409.0,72.0,75.0,104.0,0,07/13/2020
8434,8913,11,11,4,jugjgnyeexjs,itc,2061.0,50.0,55.0,40.0,0,07/13/2020
8435,8914,13,13,4,jugjgnyeexjs,itc,8403.0,8.0,50.0,128.0,1,07/13/2020
8436,8915,15,15,4,jugjgnyeexjs,itc,3082.0,46.0,85.0,53.0,1,07/13/2020
8437,8916,17,17,4,jugjgnyeexjs,itc,1645.0,60.0,75.0,100.0,0,07/13/2020
8438,8917,19,19,4,jugjgnyeexjs,itc,2684.0,13.0,30.0,218.0,0,07/13/2020
8439,8918,21,21,4,jugjgnyeexjs,itc,1882.0,32.0,35.0,234.0,0,07/13/2020
8440,8919,23,23,4,jugjgnyeexjs,itc,1796.0,49.0,50.0,127.0,0,07/13/2020
8441,8920,25,25,4,jugjgnyeexjs,itc,2879.0,20.0,60.0,8.0,1,07/13/2020
8442,8921,27,27,4,jugjgnyeexjs,itc,2958.0,10.0,25.0,15.0,1,07/13/2020
8443,8922,29,29,4,jugjgnyeexjs,itc,2309.0,28.0,35.0,100.0,0,07/13/2020
8444,8923,31,31,4,jugjgnyeexjs,itc,2116.0,20.0,85.0,13.0,1,07/13/2020
8445,8924,33,33,4,jugjgnyeexjs,itc,4144.0,4.0,25.0,128.0,1,07/13/2020
8446,8925,35,35,4,jugjgnyeexjs,itc,2802.0,34.0,85.0,250.0,0,07/13/2020
8447,8926,37,37,4,jugjgnyeexjs,itc,3553.0,49.0,50.0,51.0,0,07/13/2020
8448,8927,39,39,4,jugjgnyeexjs,itc,1886.0,30.0,75.0,15.0,1,07/13/2020
8449,8928,41,41,4,jugjgnyeexjs,itc,1948.0,5.0,25.0,16.0,1,07/13/2020
8450,8929,43,43,4,jugjgnyeexjs,itc,3168.0,30.0,60.0,10.0,1,07/13/2020
8451,8930,45,45,4,jugjgnyeexjs,itc,2019.0,31.0,35.0,129.0,0,07/13/2020
8452,8931,47,47,4,jugjgnyeexjs,itc,6400.0,20.0,60.0,125.0,1,07/13/2020
8453,8932,49,49,4,jugjgnyeexjs,itc,3344.0,31.0,55.0,129.0,0,07/13/2020
8454,8933,51,51,4,jugjgnyeexjs,itc,2115.0,79.0,80.0,79.0,0,07/13/2020
8455,8934,53,53,4,jugjgnyeexjs,itc,1981.0,29.0,30.0,215.0,0,07/13/2020
8456,8935,55,55,4,jugjgnyeexjs,itc,2059.0,50.0,55.0,100.0,0,07/13/2020
8457,8936,57,57,4,jugjgnyeexjs,itc,1972.0,77.0,80.0,39.0,0,07/13/2020
8458,11475,5,5,5,jugjgnyeexjs,itc,3298.0,25.0,55.0,12.0,1,07/13/2020
8459,11476,7,7,5,jugjgnyeexjs,itc,5592.0,50.0,80.0,100.0,1,07/13/2020
8460,11477,9,9,5,jugjgnyeexjs,itc,3397.0,30.0,75.0,15.0,1,07/13/2020
8461,11478,11,11,5,jugjgnyeexjs,itc,2099.0,29.0,30.0,86.0,0,07/13/2020
8462,11479,13,13,5,jugjgnyeexjs,itc,3488.0,10.0,35.0,10.0,1,07/13/2020
8463,11480,15,15,5,jugjgnyeexjs,itc,2061.0,82.0,85.0,229.0,0,07/13/2020
8464,11481,17,17,5,jugjgnyeexjs,itc,2475.0,59.0,60.0,17.0,0,07/13/2020
8465,11482,19,19,5,jugjgnyeexjs,itc,1983.0,14.0,35.0,15.0,1,07/13/2020
8466,11483,21,21,5,jugjgnyeexjs,itc,2263.0,20.0,25.0,100.0,0,07/13/2020
8467,11484,23,23,5,jugjgnyeexjs,itc,1966.0,13.0,30.0,218.0,0,07/13/2020
8468,11485,25,25,5,jugjgnyeexjs,itc,8005.0,5.0,55.0,244.0,0,07/13/2020
8469,11486,27,27,5,jugjgnyeexjs,itc,3763.0,19.0,50.0,102.0,1,07/13/2020
8470,11487,29,29,5,jugjgnyeexjs,itc,2568.0,58.0,60.0,86.0,0,07/13/2020
8471,11488,31,31,5,jugjgnyeexjs,itc,2970.0,53.0,60.0,22.0,1,07/13/2020
8472,11489,33,33,5,jugjgnyeexjs,itc,2202.0,77.0,80.0,39.0,0,07/13/2020
8473,11490,35,35,5,jugjgnyeexjs,itc,5683.0,46.0,85.0,53.0,1,07/13/2020
8474,11491,37,37,5,jugjgnyeexjs,itc,1611.0,49.0,50.0,127.0,0,07/13/2020
8475,11492,39,39,5,jugjgnyeexjs,itc,2015.0,10.0,50.0,16.0,1,07/13/2020
8476,11493,41,41,5,jugjgnyeexjs,itc,6528.0,5.0,30.0,122.0,1,07/13/2020
8477,11494,43,43,5,jugjgnyeexjs,itc,1343.0,79.0,85.0,190.0,0,07/13/2020
8478,11495,45,45,5,jugjgnyeexjs,itc,1543.0,25.0,75.0,8.0,1,07/13/2020
8479,11496,47,47,5,jugjgnyeexjs,itc,7222.0,64.0,80.0,100.0,1,07/13/2020
8480,11497,49,49,5,jugjgnyeexjs,itc,4219.0,12.0,75.0,128.0,1,07/13/2020
8481,11498,51,51,5,jugjgnyeexjs,itc,4793.0,25.0,35.0,25.0,1,07/13/2020
8482,11499,53,53,5,jugjgnyeexjs,itc,1721.0,24.0,25.0,260.0,0,07/13/2020
8483,11500,55,55,5,jugjgnyeexjs,itc,4411.0,50.0,55.0,40.0,0,07/13/2020
8484,11501,57,57,5,jugjgnyeexjs,itc,2485.0,23.0,25.0,87.0,0,07/13/2020
8485,14013,5,5,6,jugjgnyeexjs,itc,8846.0,40.0,50.0,100.0,0,07/13/2020
8486,14014,7,7,6,jugjgnyeexjs,itc,2822.0,49.0,50.0,51.0,0,07/13/2020
8487,14015,9,9,6,jugjgnyeexjs,itc,3019.0,77.0,80.0,39.0,0,07/13/2020
8488,14016,11,11,6,jugjgnyeexjs,itc,3635.0,28.0,35.0,100.0,0,07/13/2020
8489,14017,13,13,6,jugjgnyeexjs,itc,3050.0,46.0,85.0,53.0,1,07/13/2020
8490,14018,15,15,6,jugjgnyeexjs,itc,1739.0,50.0,85.0,7.0,1,07/13/2020
8491,14019,17,17,6,jugjgnyeexjs,itc,7851.0,25.0,55.0,75.0,1,07/13/2020
8492,14020,19,19,6,jugjgnyeexjs,itc,1774.0,78.0,80.0,64.0,0,07/13/2020
8493,14021,21,21,6,jugjgnyeexjs,itc,2878.0,5.0,30.0,122.0,1,07/13/2020
8494,14022,23,23,6,jugjgnyeexjs,itc,4103.0,64.0,80.0,100.0,0,07/13/2020
8495,14023,25,25,6,jugjgnyeexjs,itc,2968.0,6.0,25.0,198.0,0,07/13/2020
8496,14024,27,27,6,jugjgnyeexjs,itc,2907.0,53.0,60.0,22.0,0,07/13/2020
8497,14025,29,29,6,jugjgnyeexjs,itc,2262.0,27.0,30.0,111.0,0,07/13/2020
8498,14026,31,31,6,jugjgnyeexjs,itc,1620.0,20.0,60.0,8.0,1,07/13/2020
8499,14027,33,33,6,jugjgnyeexjs,itc,2051.0,73.0,75.0,171.0,0,07/13/2020
8500,14028,35,35,6,jugjgnyeexjs,itc,1936.0,24.0,25.0,104.0,0,07/13/2020
8501,14029,37,37,6,jugjgnyeexjs,itc,2471.0,13.0,30.0,218.0,0,07/13/2020
8502,14030,39,39,6,jugjgnyeexjs,itc,2547.0,54.0,85.0,14.0,1,07/13/2020
8503,14031,41,41,6,jugjgnyeexjs,itc,1641.0,46.0,50.0,87.0,0,07/13/2020
8504,14032,43,43,6,jugjgnyeexjs,itc,2838.0,54.0,55.0,116.0,0,07/13/2020
8505,14033,45,45,6,jugjgnyeexjs,itc,1470.0,30.0,60.0,10.0,1,07/13/2020
8506,14034,47,47,6,jugjgnyeexjs,itc,5487.0,43.0,75.0,124.0,1,07/13/2020
8507,14035,49,49,6,jugjgnyeexjs,itc,2470.0,25.0,75.0,8.0,1,07/13/2020
8508,14036,51,51,6,jugjgnyeexjs,itc,2992.0,14.0,35.0,15.0,1,07/13/2020
8509,14037,53,53,6,jugjgnyeexjs,itc,1207.0,34.0,35.0,183.0,0,07/13/2020
8510,14038,55,55,6,jugjgnyeexjs,itc,1964.0,5.0,25.0,16.0,1,07/13/2020
8511,16335,5,5,7,jugjgnyeexjs,itc,4209.0,79.0,85.0,76.0,0,07/13/2020
8512,16336,7,7,7,jugjgnyeexjs,itc,1588.0,25.0,55.0,12.0,1,07/13/2020
8513,16337,9,9,7,jugjgnyeexjs,itc,4325.0,8.0,50.0,128.0,1,07/13/2020
8514,16338,11,11,7,jugjgnyeexjs,itc,1736.0,52.0,55.0,144.0,0,07/13/2020
8515,16339,13,13,7,jugjgnyeexjs,itc,2986.0,50.0,55.0,40.0,0,07/13/2020
8516,16340,15,15,7,jugjgnyeexjs,itc,1813.0,29.0,30.0,215.0,0,07/13/2020
8517,16341,17,17,7,jugjgnyeexjs,itc,2349.0,24.0,25.0,104.0,0,07/13/2020
8518,16342,19,19,7,jugjgnyeexjs,itc,3238.0,20.0,80.0,12.0,1,07/13/2020
8519,16343,21,21,7,jugjgnyeexjs,itc,3299.0,60.0,75.0,100.0,0,07/13/2020
8520,16344,23,23,7,jugjgnyeexjs,itc,2006.0,79.0,85.0,190.0,0,07/13/2020
8521,16345,25,25,7,jugjgnyeexjs,itc,2699.0,10.0,50.0,16.0,1,07/13/2020
8522,16346,27,27,7,jugjgnyeexjs,itc,4659.0,34.0,85.0,250.0,0,07/13/2020
8523,16347,29,29,7,jugjgnyeexjs,itc,2852.0,53.0,60.0,22.0,1,07/13/2020
8524,16348,31,31,7,jugjgnyeexjs,itc,2446.0,28.0,35.0,100.0,0,07/13/2020
8525,16349,33,33,7,jugjgnyeexjs,itc,1786.0,31.0,35.0,129.0,0,07/13/2020
8526,16350,35,35,7,jugjgnyeexjs,itc,5093.0,13.0,30.0,218.0,0,07/13/2020
8527,16351,37,37,7,jugjgnyeexjs,itc,6781.0,20.0,60.0,125.0,1,07/13/2020
8528,16352,39,39,7,jugjgnyeexjs,itc,6687.0,12.0,75.0,128.0,1,07/13/2020
8529,16353,41,41,7,jugjgnyeexjs,itc,7546.0,6.0,25.0,198.0,0,07/13/2020
8530,16354,43,43,7,jugjgnyeexjs,itc,3218.0,59.0,60.0,17.0,0,07/13/2020
8531,16355,45,45,7,jugjgnyeexjs,itc,1478.0,5.0,25.0,16.0,1,07/13/2020
8532,16356,47,47,7,jugjgnyeexjs,itc,3287.0,33.0,80.0,89.0,1,07/13/2020
8533,16357,49,49,7,jugjgnyeexjs,itc,1975.0,49.0,50.0,127.0,0,07/13/2020
8534,16358,51,51,7,jugjgnyeexjs,itc,3519.0,10.0,35.0,61.0,1,07/13/2020
8535,16359,53,53,7,jugjgnyeexjs,itc,1926.0,40.0,80.0,10.0,1,07/13/2020
8536,16360,55,55,7,jugjgnyeexjs,itc,1573.0,73.0,75.0,171.0,0,07/13/2020
8537,16361,57,57,7,jugjgnyeexjs,itc,1480.0,15.0,30.0,10.0,1,07/13/2020
8538,18765,5,5,8,jugjgnyeexjs,itc,3420.0,77.0,80.0,39.0,0,07/13/2020
8539,18766,7,7,8,jugjgnyeexjs,itc,2495.0,20.0,60.0,8.0,1,07/13/2020
8540,18768,11,11,8,jugjgnyeexjs,itc,1613.0,29.0,30.0,215.0,0,07/13/2020
8541,18769,13,13,8,jugjgnyeexjs,itc,3071.0,4.0,25.0,128.0,1,07/13/2020
8542,18770,15,15,8,jugjgnyeexjs,itc,3100.0,59.0,60.0,17.0,0,07/13/2020
8543,18771,17,17,8,jugjgnyeexjs,itc,1478.0,19.0,50.0,102.0,1,07/13/2020
8544,18772,19,19,8,jugjgnyeexjs,itc,2222.0,73.0,75.0,171.0,0,07/13/2020
8545,18773,21,21,8,jugjgnyeexjs,itc,3360.0,11.0,30.0,108.0,1,07/13/2020
8546,18774,23,23,8,jugjgnyeexjs,itc,9604.0,64.0,80.0,100.0,1,07/13/2020
8547,18775,25,25,8,jugjgnyeexjs,itc,2920.0,32.0,75.0,84.0,1,07/13/2020
8548,18776,27,27,8,jugjgnyeexjs,itc,4448.0,50.0,55.0,40.0,0,07/13/2020
8549,18777,29,29,8,jugjgnyeexjs,itc,3451.0,79.0,85.0,190.0,0,07/13/2020
8550,18778,31,31,8,jugjgnyeexjs,itc,3136.0,53.0,60.0,22.0,1,07/13/2020
8551,18779,33,33,8,jugjgnyeexjs,itc,2367.0,27.0,30.0,111.0,0,07/13/2020
8552,18780,35,35,8,jugjgnyeexjs,itc,2281.0,25.0,50.0,10.0,1,07/13/2020
8553,18781,37,37,8,jugjgnyeexjs,itc,1881.0,54.0,85.0,14.0,1,07/13/2020
8554,18782,39,39,8,jugjgnyeexjs,itc,1870.0,30.0,75.0,15.0,1,07/13/2020
8555,18783,41,41,8,jugjgnyeexjs,itc,1928.0,10.0,25.0,15.0,1,07/13/2020
8556,18784,43,43,8,jugjgnyeexjs,itc,5223.0,23.0,35.0,87.0,1,07/13/2020
8557,18785,45,45,8,jugjgnyeexjs,itc,3192.0,28.0,35.0,100.0,1,07/13/2020
8558,18786,47,47,8,jugjgnyeexjs,itc,2402.0,49.0,50.0,51.0,0,07/13/2020
8559,18787,49,49,8,jugjgnyeexjs,itc,2384.0,10.0,35.0,10.0,1,07/13/2020
8560,18788,51,51,8,jugjgnyeexjs,itc,1493.0,54.0,55.0,116.0,0,07/13/2020
8561,18789,53,53,8,jugjgnyeexjs,itc,1769.0,20.0,85.0,13.0,1,07/13/2020
8562,18790,55,55,8,jugjgnyeexjs,itc,2198.0,24.0,25.0,104.0,0,07/13/2020
8563,18791,57,57,8,jugjgnyeexjs,itc,5527.0,50.0,80.0,100.0,1,07/13/2020
8564,21195,5,5,9,jugjgnyeexjs,itc,3451.0,20.0,60.0,125.0,1,07/13/2020
8565,21196,7,7,9,jugjgnyeexjs,itc,8739.0,31.0,55.0,129.0,1,07/13/2020
8566,21197,9,9,9,jugjgnyeexjs,itc,6644.0,25.0,30.0,80.0,0,07/13/2020
8567,21198,11,11,9,jugjgnyeexjs,itc,1447.0,10.0,35.0,10.0,1,07/13/2020
8568,21199,13,13,9,jugjgnyeexjs,itc,1539.0,15.0,30.0,10.0,1,07/13/2020
8569,21200,15,15,9,jugjgnyeexjs,itc,1706.0,23.0,25.0,87.0,0,07/13/2020
8570,21201,17,17,9,jugjgnyeexjs,itc,1354.0,24.0,25.0,260.0,0,07/13/2020
8571,21202,19,19,9,jugjgnyeexjs,itc,3147.0,32.0,75.0,84.0,1,07/13/2020
8572,21203,21,21,9,jugjgnyeexjs,itc,1307.0,24.0,25.0,104.0,0,07/13/2020
8573,21204,23,23,9,jugjgnyeexjs,itc,2893.0,43.0,75.0,124.0,1,07/13/2020
8574,21205,25,25,9,jugjgnyeexjs,itc,1637.0,50.0,85.0,7.0,1,07/13/2020
8575,21206,27,27,9,jugjgnyeexjs,itc,2386.0,11.0,30.0,108.0,1,07/13/2020
